	Values	Ridge	LDA	RidgeSVM
0	0.0	0.03818813079129861	0.06291528696058954	0.11814539065631521
1	0.0	0.11456439237389598	0.12583057392117916	0.028867513459481322
2	0.0	0.028867513459481273	0.08779711460710612	0.05773502691896256
3	0.0	0.08779711460710615	0.04330127018922195	0.09464847243000458
4	0.0	0.07500000000000002	0.09464847243000456	0.07637626158259736
5	0.0	0.0629152869605896	0.08036375634160797	0.07500000000000002
