Values	Ridge	LDA	RidgeSVM
100.0	0.5333333333333333	0.5499999999999999	0.5166666666666667
400.0	0.5166666666666667	0.5166666666666667	0.4666666666666666
800.0	0.4833333333333334	0.4666666666666666	0.5666666666666667
1200.0	0.4666666666666666	0.5333333333333333	0.5166666666666667
1600.0	0.5666666666666667	0.5333333333333333	0.5499999999999999
2000.0	0.4666666666666666	0.5833333333333334	0.4666666666666666
