Values	Ridge	LDA	RidgeSVM
100.0	0.5666666666666668	0.5416666666666666	0.5166666666666667
400.0	0.5	0.5166666666666667	0.4916666666666667
800.0	0.48333333333333334	0.4916666666666667	0.5583333333333333
1200.0	0.4583333333333333	0.525	0.5416666666666666
1600.0	0.5499999999999999	0.5333333333333333	0.5416666666666666
2000.0	0.4833333333333334	0.5583333333333333	0.45
