Values	Ridge	LDA	RidgeSVM
100.0	0.5053333333333333	0.5006666666666667	0.5043333333333333
400.0	0.505	0.5023333333333334	0.5173333333333333
800.0	0.503	0.5143333333333334	0.5099999999999999
1200.0	0.5033333333333333	0.511	0.5056666666666667
1600.0	0.49499999999999994	0.5126666666666667	0.5143333333333334
2000.0	0.4963333333333333	0.5176666666666666	0.5056666666666667
