Values	Ridge	LDA	RidgeSVM
100.0	0.6000000000000001	0.5333333333333333	0.5166666666666666
400.0	0.48333333333333334	0.5166666666666667	0.5166666666666667
800.0	0.48333333333333334	0.5166666666666667	0.55
1200.0	0.45	0.5166666666666667	0.5666666666666667
1600.0	0.5333333333333333	0.5333333333333333	0.5333333333333333
2000.0	0.5	0.5333333333333333	0.43333333333333335
